ID,količina,merska enota,sestavina 
21445,4, dl mleka 
21445,62, dag bele moke 
21445,20, dag koruzne moke 
21445,1, žlica sladkorja 
21445,4, žlice olja 
21445,2, jajci 
21445,2,","
21445,5, male žličke soli 
21446,1, kocka kvasa Fala 
21446,2,","
21446,5, dl mleka 
21446,50, dag bele moke 
21446,5, dag ajdove moke 
21446,10, dag kisle smetane 
21446,3, dag masla 
21446,4, dag sladkorja 
21446,2, rumenjaka 
21446,1, žlica ruma 
21446,2, mali žlički soli Nadev: 
21446,2,","
21446,5, dl mleka 
21446,70, dag orehov 
21446,17, dag sladkorja 
21446,2, žlici kakava v prahu 
21446,3, žlice marmelade 
21446,2, žlici ruma 
21446,2, beljaka pomarančna lupinica 
21446,1, jajce za premaz 
21447,40, dag moke 
21447,2, dl mleka 
21447,12, dag jogurta ali kisle smetane 
21447,5, dag masla 
21447,3, dag sladkorja 
21447,2, rumenjaka 
21447,1, velika žlica ruma 
21447,1, mala žlička soli Nadev: Nutella jajce za premaz 
21448,1, kocka kvasa Fala 
21448,2,","
21448,5, dl mleka 
21448,50, dag bele moke 
21448,5, dag ajdove moke 
21448,10, dag kisle smetane 
21448,3, dag masla 
21448,4, dag sladkorja 
21448,2, rumenjaka 
21448,1, žlica ruma 
21448,2, mali žlički soli Nadev: 
21448,2,","
21448,5, dl mleka 
21448,70, dag orehov 
21448,17, dag sladkorja 
21448,2, žlici kakava v prahu 
21448,3, žlice marmelade 
21448,2, žlici ruma 
21448,2, beljaka pomarančna lupinica 
21448,1, jajce za premaz 
21449,140, g Schär moke Mix Pâtisserie - Mix C 
21449,60, g masla 
21449,1, žlica rjavega sladkorja 
21449,1, rumenjak limonina lupinica ene limone Za nadev: 
21449,3, zrele hruške 
21449,4, žlice sladkorja 
21449,2, žlici limoninega soka 
21449,2, žlici masla 
21449,1, čajna žlička Schär moke Mix Pâtisserie - Mix C 
21449,50, ml vode 
21449,100,-
21449,150, ml sladke smetane 
21449,1, zravnana čajna žlička sladkorja v prahu limonina lupinica za okras 
21450,500, g krompirjevega pireja 
21450,250, - 
21450,300, g Schär moke Mix it! Universal 
21450,1, jajce 
21450,1, zvrhana žlica kisle smetane 
21450,1, zravnana čajna žlička soli 
21450,10, marelic 
21450,10, čajnih žličk rjavega sladkorja 
21450,1, vanilijev strok Za  drobtine: 
21450,10,-
21450,15, Schar grisinov 
21450,3,-
21450,4, žlice masla 
21451,3,-
21451,4, pesti Schär Pan Grati ali 
21451,200,-
21451,300, g Schär Grissini 
21451,2, pesti Schär moke Farina 
21451,2,-
21451,3, majhne bučke 
21451,1, večje jajce 
21451,4, zvrhane žlice jogurta 
21451,6, žlic mleka sol in poper po okusu 
21451,1,/
21451,4, čajne žličke sladke paprike v prahu 
21451,3,-
21451,4, dl olja Za tatarsko omako: 
21451,8, zvrhanih žlic majoneze 
21451,1, zravnana žlica gorčice 
21451,3, srednje velike kisle kumarice 
21451,1,/
21451,4, manjše čebule 
21451,1, zelo majhen česen 
21451,6,-
21451,7, kaper majhen šopek peteršilja sol in poper po okusu 
21452,300, g gladke moke 
21452,100, g ostre moke ščepec soli 
21452,50, g sladkorja 
21452,80, g droži 
21452,40, g masla 
21452,1, jajce 
21452,1, žlica ruma 
21452,150, ml mleka 
21453,5, beljakov 
21453,2, rumenjaka 
21453,2, žlici indijskega trpotca 
21453,1,","
21453,5, dl mleka ščepec soli 
21454,2, večji banani 
21454,100, g eritritola ali Sukrina (brez kalorij) 
21454,1,","
21454,5, dl mleka 
21454,0,","
21454,5, dl olivnega olja 
21454,300," g suhih sestavin - kokosova mpka, mleti mandlji, orehi, mleta bučna semena "
21454,1, žlička pecilnega praška 
21454,1, žlica lanenega semena pol žličke vinskega kamna ščepec soli 
21455,3, jajca 
21455,10, češnjevih paradižnikov 
21455,1, rdeča paprika 
21455,100, g Poli salame 
21455,100, g sira (gauda) 
21455,2, žlici kisle smetane košček masla sol 
21456,1, večja naribana bučka + sol 
21456,2, jajci 
21456,1, žlička chia semen 
21456,1, žlica parmezana 
21456,1, žlica psylliuma origano bazilika 
21457,300, g brokolija 
21457,3, korenčki polovica čebule 
21457,2, žlici mletih mandljev 
21457,1, žlica bučnih semen 
21457,1, žlica lanenega semena nariban sir 
21457,2, jajci 
21457,1, žlička pecilnega praška začimbe po okusu 
21458,150," g mešanih semen (pinjole, bučna semena, sezam, lan, sončnična semena) "
21458,200, g ribane mozzarele 
21458,50, g parmezana 
21458,2, jajci začimbe po želji 
21459,250," g narezanega suhega sadja (fige, marelice, datlji, slive, hruške, brusnice) "
21459,100, g rozin 
21459,50, g kandiranih pomarančnih ali limonovih lupin 
21459,2, jedilni žlici limonovega soka 
21459,2, jedilni žlici ruma 
21459,100," g grobo nasekljanih lešnikov (mandljev, orehov) po okusu: ščepec cimeta, mletega ingverja, nageljnovih žbic (klinčkov) ali zmesi začimb za medenjake "
21459,220, g zmehčanega masla 
21459,75, g rjavega sladkorja 
21459,1, večje jajce 
21459,2, veliki žlici naribanega jabolka 
21459,340, g polnozrnate moke (pirina ali pšenična) 
21459,1, čajna žlička pecilnega praška ali pol čajne žličke sode bikarbone 
21460,200, g Schär moke Mix it! Universal zravnana žlica pecilnega praška 
21460,2,/
21460,3, čajne žličke soli 
21460,60, g masla pest čedar sira čajna žlička drobnjaka 
21460,50, ml mleka manjše jajce ščepec sladke paprike rumenjak + žlica mleka za premaz 
21460,1,-
21460,2, žlici sezama Ostale sestavine: 
21460,3, žlice polnozrnate gorčice 
21460,3, žlice navadne gorčice 
21460,1,-
21460,2, čajni žlički medu kuhan pršut sveža špinača 
21461,450, ml mleka 
21461,35, g Schär moke Mix Pâtisserie - Mix C 
21461,1, vanilijev strok 
21461,3, žlice sladkorja 
21461,2, pesti malin 
21461,5, žlic rjavega sladkorja 
21461,1, žlica limoninega soka 
21462,500, g mešanice mok Schär Bread Mix -  Mix B 
21462,10, g suhega kvasa 
21462,20, g dekstroze ali sladkorja 
21462,20, g rjavega sladkorja 
21462,1, zavojček vanilijevega sladkorja 
21462,200, ml mlačne vode 
21462,100, ml gazirane mineralne vode 
21462,200, ml mleka 
21462,10, ml olja 
21462,1, čajna žlička soli 
21462,400, g mesa buče 
21462,1, žlica riževih otrobov 
21462,1, žlica riževih kosmičev 
21462,1, žlica prosenih kosmičev 
21462,1, ščep ingverja v prahu 
21463,300, g mešanice mok Schär Bread Mix -  Mix B 
21463,5, g suhega kvasa ali 
21463,10, g svežega kvasa 
21463,250, ml mlačne vode 
21463,1, žlica olivnega olja 
21463,150, g sira mocarela 
21463,200, g krompirja 
21463,2, – 
21463,3, fileji inčunov v olju 
21463,2, čajni žlički origana sol 
21464,80, g mešanice mok Schär Mix Pâtisserie - Mix C 
21464,3, jajca 
21464,60, g sladkorja 
21464,1, zavojček vaniljevega sladkorja 
21464,1, čajna žlička pecilnega praška 
21464,600, g jagod malo limoninega soka 
21464,400, ml smetane za stepanje 
21464,140, g sladkorja v prahu 
21464,18, g želatine v prahu Za zgornji del: 
21464,250, g jagod pol kozarca brusnične marmelade 
21464,1, zavojček želatine v prahu 
21465,1, zavitek krekerjev Schär Snackers 
21465,250, g čičerike 
21465,120, g sezamove paste (tahini) 
21465,60, ml limoninega soka 
21465,100, ml olivnega olja 
21465,1, strok česna 
21465,4, žlice vode malo soli malo kumine pest sončničnih semen malo morske soli malo popra 
21466,1, zavitek krekerjev Schär Snackers 
21466,2, bučki malo olivnega olja 
21466,250, g mladega sira malo soli malo popra 
21467,200, - 
21467,300, g surove Špinače 
21467,1,/
21467,4, masla 
21467,150, g riža 
21467,3, jajca 
21467,3," žlice sira (gauda) poper, sol "
21468,600, g moke 
21468,100, g droži ščep soli 
21468,50, g masla 
21468,250, ml mleka 
21468,75, g sladkorja 
21468,1, žlica ruma 
21468,1, rumenjak 
21468,1, jajce Nadev: 
21468,400, g skute 
21468,200, g mladega kajmaka 
21468,100, g kisle smetane 
21468,2, rumenjaka 
21468,2, žlici medu 
21468,65, g pšeničnega zdroba ščep soli 
21468,40, g vanilijevega sladkorja 
21468,100, g rjavega sladkorja 
21468,1, žlica ruma 
21468,15, g suhega pehtrana sneg iz 
21468,2, beljakov 
21469,1, buča 
21469,1, čebula 
21469,5, strokov česna 
21469,1, žlička gorčice timijan muškatni orešček sol in poper jušna kocka kisla smetana olje 
21470,260, g polnozrnate moke 
21470,80, g rjavega sladkorja 
21470,180, g hladnega masla 
21470,100, g lešnikov ali orehov 
21470,1, vanilijev sladkor (bourbonski) Za posip: 
21470,3, žlice mletega sladkorja 
21471,100, g čokolada za kuhanje (jedilna) 
21471,0,","
21471,3, l smetane za stepanje 
21472,1, francoska štručka Schär Baguette 
21472,2, jajci 
21472,200, ml mleka 
21472,80, g medu sončnično olje 
21473,1, zavitek krekerjev Schär Snackers 
21473,200, g majoneze 
21473,320, g tune v konzervi 
21473,100, g kislih kumaric malo drobnjaka malo peteršilja malo soli malo popra 
21473,4, jajca 
21474,1, zavitek krekerjev Schär Snackers 
21474,2, zrela avokada malo limoninega soka 
21474,1, strok česna malo soli malo popra 
21474,20, češnjevih paradižnikov 
21474,50, ml balzamičnega kisa 
21474,50, ml rdečega vina 
21474,50, ml grozdnega soka 
21474,1, žlica medu 
21474,1, vejica rožmarina 
21475,1, francoska štručka Schär Baguette 
21475,10, črnih oliv brez koščic 
21475,10, zelenih oliv 
21475,2, stroka česna 
21475,1, čajna žlička origana 
21475,2, – 
21475,3, paradižniki 
21475,3, žlice olivnega olja sol po okusu 
21476,100, g prepečenca Schär Zwieback 
21476,80, g mešanice mok Schär Farina 
21476,80, g masla 
21476,1,","
21476,5, manga 
21476,750, g puste skute 
21476,250, g svežega sira 
21476,120, g sladkorja 
21476,3, jajca 
21476,2, žlici sladkorja v prahu 
21477,4, tortilje Schär Wraps 
21477,2, podolgovati papriki pol endivije 
21477,100, g lahkega kremnega sira 
21477,2, žlici mangovega čatnija ščep soli ščep popra ščep paprike v prahu 
21477,4, rezine sira 
21478,1, zavitek tortilj Schär Wraps 
21478,150, g prekajenega lososa pol šopa drobnjaka 
21478,75, g kisle smetane ali kremnega sira pol žlice vloženih ali svežih redkvic malo limoninega soka ščepec soli ščepec popra 
21479,3, tortilje Schär Wraps 
21479,80, g koruze 
21479,60, g rdečega fižola 
21479,1, žlica olivnega olja 
21479,250, g mletega mesa 
21479,1, čebula 
21479,1, česen 
21479,1, ščep popra 
21479,1, ščep soli malo čilija v prahu 
21479,90, g solate (ledenke) 
21479,50, g crème fraîche 
21479,4, žlice čilijeve omake 
21479,2, čajni žlički peteršilja 
21480,8, rezin polnovrednega kruha Schär Vital del Mastro Panettiere 
21480,200, g sira feta 
21480,100, g grškega jogurta pest bazilike 
21480,3, mlade čebule 
21480,12, majhnih paradižnikov četrtina kumare 
21480,1, ščep soli 
21481,4, rezine kruha Schär Cereale del Mastro Panettiere 
21481,1, avokado 
21481,1, žlica limoninega soka šop drobnjaka 
21481,100, g sira rikota ščep jodirane soli ščep popra malo sveže mletega muškatnega oreščka 
21481,100, g suhih paradižnikov 
21481,100, g aromatičnega sira 
21482,7, rezin kruha Schär Cereale del Mastro Panettiere malo olivnega olja 
21482,2, gomolja komarčka 
21482,4, suhi paradižniki 
21482,50, g oliv 
21482,1, rdeča čebula 
21482,1, kumara 
21482,5, paradižnikov 
21482,1, šop rukole pol limone ščepec soli in popra balzamični kis 
21483,8, rezin kruha Schär Cereale del Mastro Panettiere 
21483,2," bučki malo olivnega olja malo peteršilja malo sira gavda (lahko tudi emental, mocarela ali drugi sir po okusu) "
21484,6, – 
21484,8, rezin kruha Schär Classico del Mastro Panettiere 
21484,2, kosa sira burrata (sveži italijanski sir – posebna vrsta mocarele) 
21484,50, g nesoljenih indijskih oreščkov 
21484,4, – 
21484,6, paradižnikov 
21484,2, šopa bazilike pol kozarca olivnega olja 
21484,50, g pinjol malo limoninega soka 
21485,250, g mešanice mok Schär Mix it! Universal 
21485,125, g masla (brez laktoze) 
21485,125, g sladkorja 
21485,1, jajce (velikost M) 
21485,1, rumenjak 
21485,1, organska limona pol čajne žličke ksantan gumija 
21485,100, g sladkorja v prahu limonin sok 
21486,500, g mešanice mok Schär Mix it! Universal 
21486,1,","
21486,5, čajne žličke soli 
21486,30, g masla 
21486,20, g pivskega kvasa 
21486,650, ml mlačne vode 
21486,150, ml mlačnega mleka 
21486,2, jajci malo grobo mlete soli ščepec dekstroze 
21486,50, g sode bikarbone 
21487,500, g mešanice mok Schär Bread Mix -  Mix B 
21487,1, žlička luščin semen psyllium  (luščine indijskega trpotca) 
21487,1,","
21487,5, žličke soli 
21487,1, zavojček suhega kvasa ali 
21487,21, g svežega kvasa 
21487,1, žlička sladkorja 
21487,1, jajce 
21487,50, g masla na sobni temperaturi 
21487,380, ml mlačnega mleka 
21487,2, žlici sladkorja (za kuhanje) 
21487,1, beljak (za premaz) malo sezamovih semen (za posip) 
21488,150, g mešanice mok Schär Mix C (Mix Pâtisserie) 
21488,250, ml mleka 
21488,2, jajci 
21488,1, ščepec soli 
21488,2, žlici sladkorja pol čajne žličke pecilnega praška malo masla 
21489,300, g mešanice mok Schär Bread Mix - Mix B 
21489,140, ml mlačne vode 
21489,3, žličke suhega kvasa pol žličke sladkorja pol žličke soli 
21489,140, g jogurta na sobni temperaturi 
21489,1, jajce 
21490,1, jajce 
21490,130, g lešnikove razmaščene moke 
21490,20, g kokosove razmaščene moke 
21490,2, do 
21490,4, žlice eritritola 
21490,100, g kakavovega masla ali navadnega masla pol čajne žličke konjak moke pol čajne žličke sode bikarbone čajna žlička burbonske vanilije v prahu ščepec soli žlica lešnikovega mleka Za čokoladni preliv: 
21490,20, g kakavovega masla 
21490,1, čajna žlička nizozemskega kakava v prahu brez sladkorja 
21491,10, g bele mandljeve razmaščene moke 
21491,10, g orehove razmaščene moke 
21491,10, g kokosove razmaščene moke 
21491,10, g 
21491,100,% nizozemskega nesladkanega kakava v prahu 
21491,3, do 
21491,4, rumenjaki 
21491,120, g beljakov 
21491,200," g stehtane surove muškatne bučke, katero nato skuhamo in naredimo pire "
21491,3, žlice lešnikovega mleka 
21491,20, g do 
21491,30, g eritritola v prahu z Mg – po okusu Čokoladna krema: 
21491,150, g surove muškatne buče (skuhamo jo ter naredimo pire) 
21491,30, g orehove razmaščene ali lešnikove razmaščene moke ali kakšnih proteinov – čokoladni npr. 
21491,10, g 
21491,100,% nizozemskega nesladkanega kakava v prahu 
21491,10, g eritritola v prahu z Mg 
21493,1, kg kostanja 
21494,4, pesti riža 
21494,200, g piščančjih prsi 
21494,200, g bučk 
21494,100, g korenja 
21494,100, g stročjega fižola 
21494,1, žlica paradižnikove mezge olivno olje 
21494,1,/
21494,4, čebule 
21494,1, strok česna 
21494,1, žlica masla parmezan 
21495,500, g bele moke 
21495,40, g kvasa 
21495,60, g margarine 
21495,80, g sladkorja 
21495,2, jajci 
21495,2, dl mleka rum pomarančna lupinica vanilijev sladkor sol Nadev: 
21495,600, g kakija 
21495,200, g sladkorja 
21495,0,","
21495,5, l sladke smetane 
21495,200, g drobtin 
21495,2, jajci 
21495,50," g mletih orehov, mandljev, lešnikov ali pinjol vanilijev sladkor pomarančna lupinica pomarančni liker "
21496,1, banana 
21496,3," zvrhane žlice mlečne marmelade (""dulce de leche"" / ""confiture de lait"" - glej opombo) "
21496,6," piškotov ""digestive"" "
21496,1, žlička masla stepena smetana čokoladni preliv za okrasitev 
21497,600, g kuhane zelenjave 
21497,11, žlic krušnih drobtin 
21497,1,/
21497,2, čajne žličke soli 
21497,2, jajci 
21498,250, g češnjevih paradižnikov ali mini pelatov 
21498,2, stroka česna 
21498,4, dag narezanega pršuta 
21498,100, g testenin sol olivno olje bazilika 
21499,5, jajc 
21499,400, g vanilijeve skute ali sadne skute 
21499,2, zvrhani žlici sladkorja 
21499,4, zvrhane žlice moke maščoba za pekač Po želji: 
21499,300," g sadja po želji (vloženo, sveže, sezonsko) "
21499,200, g čokolade za preliv 
21500,2, jajci 
21500,3, jedilne žlice sladkorja 
21500,3, banane 
21500,40, g masla 
21500,1,/
21500,2, pecilnega praška 
21500,180, g mletih orehov/lešnikov/mandljev... 
21500,1, zavoj vanilijevega sladkorja 
21500,2, žlički cimeta Za zgornji del (krema): 
21500,8, listov želatine 
21500,400, g jogurta (borovničev) sok cele limone 
21500,150," g sladkorja (ali več, po okusu) "
21500,5, dl sladke smetane 
21500,300," g sadja po želji (banane, jagode, borovnice...) "
21502,4, jajca 
21502,1, jedilna žlica medu 
21502,4,  zreli kakiji 
21502,100, g pirine moke 
21502,1," pecilni prašek limonina lupina ščepec soli rozine, brusnice, oreščki (po okusu) "
21504,3, jajca 
21504,120, g sladkorja (lahko tudi del rjavega ali kokosovega) 
21504,2,","
21504,5, dl olja 
21504,400, g drobno ribanega korenja 
21504,325, g moke 
21504,1, pecilni prašek 
21504,1, ščep soli 
21504,1, žlička sode bikarbone 
21504,1, žlička mletih klinčkov 
21504,1,/
21504,2, žličke mletega ingverja 
21504,2, žlički mletega cimeta 
21504,1, vanilin sladkor 
21504,50, g mletih lešnikov Nadev: 
21504,500, g mascarponeja 
21504,2, do 
21504,3, žlice mletega sladkorja 
21505,2, dl vode ščep soli 
21505,8, dag masla 
21505,10, dag brezglutenske Schar moke patisserie 
21505,3, jajca Krema: 
21505,1, vanilijev puding (brez glutena) 
21505,3, dl mleka 
21505,3, žlice sladkorja malce ruma 
21505,10, dag zmehčanega masla Za povrh: ena stepena smetana 
21506,220, g moke 
21506,1, rumenjak 
21506,100, ml vode 
21506,60, g droži 
21506,45, g zmehčanega masla in 
21506,45, g rjavega sladkorja Testo: predtesto 
21506,60, g moke 
21506,30, ml vode 
21506,1, rumenjak 
21506,50," g sladkorja, "
21506,70, g zmehčanega masla 
21506,30, ml vode 
21506,1, žlička medu 
21506,70, g rozin 
21506,70, g kandirane pomarančne lupine in 
21506,25, g citronata 
21507,1,/
21507,2, kg piščančjih prsi brez kosti in kože 
21507,2, večja korenčka 
21507,1,/
21507,2, pora (beli del) 
21507,1, steblo stebelne ali rezina gomoljne zelene pol manjše kolerabe (zelene - nadzemeljske ali rumene) 
21507,1, koren pastinaka 
21507,1," list zelja ali ohrovta pest na rezance narezanih listov špinače ali blitve (izpustimo, če bomo juho pogrevali) pest jajčnih testenin (ribana kaša, vlivanci, rezanci, drobni polžki ali podobno s časom kuhanja "
21507,5,-
21507,8, minut) 
21507,3,-
21507,4, zrna popra sol po okusu lovorov list 
21507,1, - 
21507,1,","
21507,5, l vode ali piščančje jušne osnove 
21507,2, žlici olja 
21508,3,/
21508,4, lončka ovsenih otrobov 
21508,3,/
21508,4, lončka mletih orehov 
21508,1, žlička vanilijevega ekstrakta 
21508,2, žlički kakava v prahu 
21508,4, žlice konopljinega kokosovega olja ščepec soli 
21508,1, žlica arašidovega masla 
21508,1, žlica kakava v prahu 
21509,10, - 
21509,40, g posušenih konopljinih vršičkov 
21509,1, lonček kokosovega olja 
21509,5, lončkov vode 
21509,1, cedilo 
21510,250, g nepasirane polnomastne skute 
21510,1,/
21510,2, dl mleka ščep soli 
21510,100, g kvinojine moke (lahko tudi v mlinčku za kavo zmeljete kvinojo) 
21510,70, g temne brezglutenske mešanice za kruh Schar (ki vsebuje tudi ajdo) 
21510,80, g ajdove moke 
21510,1, pecilni prašek dve do tri  pesti orehovih jedrc 
21511,1, kg bele moke (jaz uporabim T
21511,500,) 
21511,0,","
21511,7, l mlačne vode (približno) 
21511,2, žlički soli 
21511,1, ščep sladkorja 
21511,1, vrečka suhega kvasa 
21512,6, beljakov 
21512,350, g sladkorja v prahu 
21512,2, žlički gustina/koruznega škroba 
21512,1, limona (potrebujete sok in lupinico) Nadev/Preliv: domača borovničeva marmelada (lahko tudi kakšna druga) sok ene limone Vrhnja plast: 
21512,250, ml sladke smetane mandljevi lističi (da pokrijejo smetano) 
21513,5, ohlajenih palačink po vašem receptu Nadev: 
21513,2, dlani grobo zmletih orehov 
21513,1, manjša hruška 
21513,1, manjše jabolko 
21513,2,-
21513,3, žlice sladkorja pol žličke cimeta Preliv: 
21513,2, dl mleka 
21513,3, žlice kisle smetane 
21513,20, g vanilijevega sladkorja 
21513,2, rumenjaka 
21514,1, glavica ohrovta 
21514,1, čebula 
21514,2,-
21514,3, stroke česna 
21514,1, rdeč korenček 
21514,1, rumen korenček malo gomoljne zelene 
21514,30, dag svinjskega ali govejega mesa 
21514,2, krompirja sol poper 
21514,1, žlica moke 
21514,1, žlička rdeče mlete paprike 
21514,1, žlička paradižnikove mezge 
21515,1, hobotnica (
21515,1,","
21515,5, kg) 
21515,1, manjša čebula 
21515,1, dl olivnega olja sladka in pekoča mleta (prekajena) paprika groba morska sol 
21516,1, kocka kvasa Fala 
21516,1, kg moke 
21516,3,","
21516,5, dl mleka 
21516,18, dag kisle smetane 
21516,12, dag masla 
21516,8, dag sladkorja 
21516,4, rumenjaki 
21516,2, jajci 
21516,3, male žličke soli Nadev: 
21516,50, dag domače marmelade 
21516,5, dag masla in jajce za premaz 
21517,1, kocka kvasa Fala 
21517,2, dl mleka 
21517,50, dag moke 
21517,9, dag kisle smetane 
21517,6, dag masla 
21517,4, dag sladkorja 
21517,2, jajc 
21517,3, žlice kakava 
21517,1,","
21517,5, male žličke soli limonina lupinica Nadev: 
21517,50, dag muškatne buče 
21517,2, dag masla 
21517,10, dag sladkorja 
21517,1, vanilin puding 
21517,0,","
21517,5, dl mleka 
21517,15, dag kokosove moke limonina lupinica 
21518,1, kocka kvasa Fala 
21518,94, dag moke 
21518,5, dl mleka 
21518,10, dag kisle smetane 
21518,15, dag masla 
21518,6, dag sladkorja 
21518,3, rumenjaki 
21518,2,","
21518,5, male žličke soli Nadev: 
21518,5, dl sladke smetane 
21518,1,","
21518,2, kg mletih lešnikov 
21518,14, dag sladkorja 
21518,20, dag kisle smetane 
21518,4, beljaki limonin sok in lupinica 
21518,1," rumenjak, "
21518,2, žlici mleka za premaz 
21519,1, kocka kvasa Fala 
21519,47, dag moke 
21519,2,","
21519,5, dl mleka 
21519,5, dag kisle smetane 
21519,7, dag masla 
21519,4, dag sladkorja 
21519,3, rumenjaka 
21519,1,","
21519,5, male žličke soli Nadev: 
21519,2,","
21519,5, dl sladke smetane 
21519,60, dag mletih lešnikov 
21519,7, dag sladkorja 
21519,10, dag kisle smetane 
21519,2, beljaka limonin sok in lupinica 
21519,1," rumenjak, "
21519,2, žlici mleka za premaz 
21520,1, kocka kvasa Fala 
21520,47, dag moke 
21520,2,","
21520,5, dl mleka 
21520,5, dag kisle smetane 
21520,7, dag masla 
21520,3, dag sladkorja 
21520,2, rumenjaka 
21520,1,","
21520,5, male žličke soli Nadev: 
21520,40, dag maka 
21520,40, dag suhih sliv 
21520,2, dl vode 
21520,3, beljaki 
21520,5, žlic Nutelle 
21520,3, žlice ruma 
21520,3, žlice sladkorja limonin sok in lupinica 
21520,1, jajce za premaz 
21521,50, dag moke 
21521,1,","
21521,7, dl mleka 
21521,10, dag kisle smetane 
21521,6, dag masla 
21521,5, dag sladkorja 
21521,2, rumenjaka 
21521,1, jajce 
21521,1,","
21521,5, male žličke soli Nadev: 
21521,8, dag masla 
21521,10, dag sladkorja 
21521,1, vanilin sladkor 
21521,15,-
21521,20, dag rozin jajce za premaz 
21522,1, kocka kvasa Fala 
21522,5,","
21522,5, dl mleka 
21522,1, kg moke 
21522,16, dag masla 
21522,10, dag kisle smetane 
21522,6, dag sladkorja 
21522,4, rumenjaki 
21522,2, žlici ruma 
21522,3, male žličke soli Nadev: 
21522,1, kg orehov 
21522,4, dl mleka 
21522,30, dag sladkorja 
21522,3, beljaki 
21522,1, limona 
21523,2,","
21523,5, dl mleka 
21523,50, dag moke 
21523,8, dag masla 
21523,12, dag kisle smetane 
21523,3, dag sladkorja 
21523,2, rumenjaka 
21523,1, žlica ruma 
21523,1,","
21523,5, male žličke soli Nadev: 
21523,25, orehov 
21523,1, dl mleka 
21523,7, dag sladkorja 
21523,1, beljaki pol limone 
21524,5, dl vode 
21524,44, dag polnozrnate pirine moke 
21524,8, dag pirine moke 
21524,8, dag ajdove moke 
21524,2, mali žlički soli 
21525,1, kocka kvasa Fala 
21525,1,","
21525,6, kg moke 
21525,2,","
21525,5, dl mleka 
21525,15, dag tekočega jogurta 
21525,12, dag kisle smetane 
21525,10, dag masla 
21525,8, dag sladkorja 
21525,2, jajci 
21525,2, rumenjaka 
21525,2, jajci 
21525,3, male žličke soli Nadev: 
21525,50, dag pregrete smetane 
21525,50, dag skute 
21525,20, dag sladkorja 
21525,1, beljak limonina lupinica 
21525,20, dag rozin 
21525,1, jajce za premaz 
21526,1, kocka kvasa Fala 
21526,1,","
21526,1, kg moke 
21526,2, dl mleka 
21526,2,","
21526,5, dl jogurta 
21526,18, dag kisle smetane 
21526,8, dag masla 
21526,6, dag sladkorja 
21526,3, jajca 
21526,3, male žličke soli Nadev: 
21526,25, dag skute 
21526,1, beljak 
21526,4, dag sladkorja 
21527,1, kocka kvasa Fala 
21527,55, dag moke 
21527,1, dl mleka 
21527,1,","
21527,25, dl jogurta 
21527,9, dag kisle smetane 
21527,4, dag masla 
21527,3, dag sladkorja 
21527,2, jajci 
21527,1,","
21527,5, male žličke soli Nadev: 
21527,25, dag skute 
21527,1, beljak 
21527,6, dag sladkorja 
21527,1, beljak Jabolčni nadev: 
21527,60, dag jabolk 
21527,6," dag sladkorja cimet, klinčki "
21527,1, rumenjak in 
21527,2, žlici mleka za premaz 
21528,1, kocka kvasa Fala 
21528,1,","
21528,6, kg moke 
21528,4, dl mleka 
21528,18, dag kisle smetane 
21528,15, dag masla 
21528,6, dag sladkorja 
21528,2, jajci 
21528,2, rumenjaka 
21528,3, male žličke soli Nadev: 
21528,50, dag muškatne buče 
21528,30, dag rožičeve moke 
21528,30, dag marmelade 
21528,2, dag masla 
21528,7, dag sladkorja 
21528,2, beljaka limonin sok in lupinica 
21528,15, dag kandirane limonine lupinice 
21528,1, jajce za premaz 
21529,3, jajca 
21529,90, g rjavega sladkorja 
21529,1, jedilna žlica medu ščepec soli 
21529,150, g mletih mandljev 
21529,100, g mletih lešnikov 
21529,100, g kandirane pomarančne lupine (arancinov) 
21529,100, g kandirane limonove lupine (citronata) 
21529,1, čajna žlička cimeta pol čajne žličke začimb za medenjake malo naribane lupine bio limone noževa konica mletih klinčkov 
21529,35, okroglih oblatov premera 
21529,5, cm Za okras: lističi blanširanih mandljev 
21529,150, g čokoladne kuverture 
21530,250, g moke 
21530,60, g mletega sladkorja 
21530,80, g nesoljenih praženih pistacij: 
21530,30," g zmeljemo za v testo, "
21530,50, g grobo narežemo za okras 
21530,30, g zmletih mandljev 
21530,160, g hladnega masla 
21530,1, vrečka sladkorja z burbonsko vanilijo 
21530,1, čajna žlička pecilnega praška 
21530,1, jajce 
21531,800, ml sveže iztisnjega soka iz klementin 
21531,3, klementine 
21531,9, lističev želatine 
21531,6, velikih žlic sladkorja 
21531,200, g grškega jogurta ali 
21531,200, ml sladke smetane pol žličke burbonske vanilije v prahu 
21531,30, g naribane jedilne čokolade 
21531,7, steklenih kozarčkov 
21532,2, dl vode 
21532,4, žlice ajde 
21532,4, klinčki 
21532,1, žlica masla ZELENE DOLINE 
21532,2, jabolki cimet 
21532,1, dl smetane ZELENE DOLINE 
21532,3, žlice krem maskarponeja ZELENE DOLINE 
21532,5, g vaniljevega sladkorja 
21533,1, kg  divjačinskih zrezkov 
21533,750, g  čebule 
21533,2, dl  olja/svinjska mast sol poper lovorov list brinove jagode 
21533,1, žlička  sladkorja 
21533,2," žlički  rdeče, mlete delikatesne paprike "
21533,3, žličke paradižnikovega koncentrata 
21533,1,/
21533,2, žličke majarona 
21533,1, zvrhana žlica moke poper v zrnu pikantni feferon 
21533,2, žlički česna v prahu korenček (srednje velik) 
